Category	Frequency	Word	Decade
unpleasant	1.7223673604691632e-05	sickness	1820
unpleasant	1.5798403448363852e-05	sickness	1830
unpleasant	1.4753090797999044e-05	sickness	1840
unpleasant	1.469421043318211e-05	sickness	1850
unpleasant	1.350097570683862e-05	sickness	1860
unpleasant	1.2225422153525137e-05	sickness	1870
unpleasant	1.2224137703243729e-05	sickness	1880
unpleasant	1.0856706482034784e-05	sickness	1890
unpleasant	1.0401838898193266e-05	sickness	1900
unpleasant	9.908401233454877e-06	sickness	1910
unpleasant	8.811695782031075e-06	sickness	1920
unpleasant	8.02371872200225e-06	sickness	1930
unpleasant	7.646462911890228e-06	sickness	1940
unpleasant	7.221700650668844e-06	sickness	1950
unpleasant	6.521611809850996e-06	sickness	1960
unpleasant	5.5779508420259726e-06	sickness	1970
unpleasant	4.763243482710799e-06	sickness	1980
unpleasant	4.650551397336484e-06	sickness	1990
unpleasant	2.6767634709984108e-05	accident	1800
unpleasant	2.363258250018879e-05	accident	1810
unpleasant	2.5016955092227852e-05	accident	1820
unpleasant	2.0842934328029514e-05	accident	1830
unpleasant	1.928688815627696e-05	accident	1840
unpleasant	2.1390906872330117e-05	accident	1850
unpleasant	2.1751761933592874e-05	accident	1860
unpleasant	2.1837536819490062e-05	accident	1870
unpleasant	2.3373765866386628e-05	accident	1880
unpleasant	2.359100191235926e-05	accident	1890
unpleasant	2.4106994535977206e-05	accident	1900
unpleasant	2.361909501631306e-05	accident	1910
unpleasant	2.3255082158484528e-05	accident	1920
unpleasant	2.1889939684997844e-05	accident	1930
unpleasant	2.303698064913212e-05	accident	1940
unpleasant	2.2919807374330303e-05	accident	1950
unpleasant	2.1312115665078147e-05	accident	1960
unpleasant	2.0643712749793144e-05	accident	1970
unpleasant	2.340784813720212e-05	accident	1980
unpleasant	2.3135008897283393e-05	accident	1990
unpleasant	0.0004417958434099078	death	1800
unpleasant	0.0004306644683364165	death	1810
unpleasant	0.0004440033360958782	death	1820
unpleasant	0.0004135707732356074	death	1830
unpleasant	0.00041659476048155984	death	1840
unpleasant	0.0003991630218579579	death	1850
unpleasant	0.0003827804664664352	death	1860
unpleasant	0.00037668080483264417	death	1870
unpleasant	0.0003576477088526534	death	1880
unpleasant	0.0003330794272672701	death	1890
unpleasant	0.00032177132785569246	death	1900
unpleasant	0.0002827765570846546	death	1910
unpleasant	0.00026532629346016375	death	1920
unpleasant	0.0002564546043350324	death	1930
unpleasant	0.00022956262582246446	death	1940
unpleasant	0.00023669171795893322	death	1950
unpleasant	0.00023595631942603432	death	1960
unpleasant	0.00022585781546516465	death	1970
unpleasant	0.00021825019960895298	death	1980
unpleasant	0.00022064852976889213	death	1990
unpleasant	2.2825845039000098e-05	grief	1800
unpleasant	2.0962738898300818e-05	grief	1810
unpleasant	2.309017564968089e-05	grief	1820
unpleasant	1.722484650711948e-05	grief	1830
unpleasant	1.7027216955789808e-05	grief	1840
unpleasant	1.8699542424777873e-05	grief	1850
unpleasant	1.7595439640034078e-05	grief	1860
unpleasant	1.6134073179342735e-05	grief	1870
unpleasant	1.6792517370545712e-05	grief	1880
unpleasant	1.6020813749187763e-05	grief	1890
unpleasant	1.5229021823026123e-05	grief	1900
unpleasant	1.0468269967551458e-05	grief	1910
unpleasant	1.0135899516729244e-05	grief	1920
unpleasant	8.661338601642446e-06	grief	1930
unpleasant	7.05289251515537e-06	grief	1940
unpleasant	6.852456177143338e-06	grief	1950
unpleasant	6.529983009457981e-06	grief	1960
unpleasant	6.135648917499887e-06	grief	1970
unpleasant	6.474364806726722e-06	grief	1980
unpleasant	6.97045532746251e-06	grief	1990
unpleasant	1.1084677905334111e-05	poison	1800
unpleasant	1.0072466186218963e-05	poison	1810
unpleasant	1.0406536336062696e-05	poison	1820
unpleasant	8.560889261290026e-06	poison	1830
unpleasant	8.288833891823737e-06	poison	1840
unpleasant	9.956862378489892e-06	poison	1850
unpleasant	1.1034723289136468e-05	poison	1860
unpleasant	1.0614172874805544e-05	poison	1870
unpleasant	1.0986835560075663e-05	poison	1880
unpleasant	9.027639126960887e-06	poison	1890
unpleasant	8.697283956842076e-06	poison	1900
unpleasant	7.188588442783482e-06	poison	1910
unpleasant	6.382108768736103e-06	poison	1920
unpleasant	5.849877444648489e-06	poison	1930
unpleasant	5.062495203195369e-06	poison	1940
unpleasant	4.52324480068745e-06	poison	1950
unpleasant	4.060862539119808e-06	poison	1960
unpleasant	3.3635989667807396e-06	poison	1970
unpleasant	2.9210770639971223e-06	poison	1980
unpleasant	3.125884620723097e-06	poison	1990
unpleasant	4.153007944447311e-07	stink	1800
unpleasant	3.9232610362341394e-07	stink	1810
unpleasant	2.936368788582894e-07	stink	1820
unpleasant	2.610163244829658e-07	stink	1830
unpleasant	2.2441321213857699e-07	stink	1840
unpleasant	2.1194688406667419e-07	stink	1850
unpleasant	1.9023777156966444e-07	stink	1860
unpleasant	1.877234112047033e-07	stink	1870
unpleasant	1.5240992200518623e-07	stink	1880
unpleasant	1.835952175732894e-07	stink	1890
unpleasant	1.9329494839568303e-07	stink	1900
unpleasant	1.3570404176848316e-07	stink	1910
unpleasant	1.9873100744799219e-07	stink	1920
unpleasant	1.6761826488964153e-07	stink	1930
unpleasant	2.0473827998902812e-07	stink	1940
unpleasant	1.9550905170699403e-07	stink	1950
unpleasant	2.058292666725137e-07	stink	1960
unpleasant	1.9646820419515e-07	stink	1970
unpleasant	2.0131802672942456e-07	stink	1980
unpleasant	2.1048177791725844e-07	stink	1990
unpleasant	1.181252465848467e-05	assault	1800
unpleasant	1.1496259980119897e-05	assault	1810
unpleasant	1.2578768999740234e-05	assault	1820
unpleasant	1.0009195225857046e-05	assault	1830
unpleasant	1.0686911308492975e-05	assault	1840
unpleasant	1.297981282714888e-05	assault	1850
unpleasant	1.409375908981795e-05	assault	1860
unpleasant	1.0461550101429974e-05	assault	1870
unpleasant	1.1237391203063622e-05	assault	1880
unpleasant	1.0409029214898485e-05	assault	1890
unpleasant	8.477293542427552e-06	assault	1900
unpleasant	6.803401046507154e-06	assault	1910
unpleasant	5.549169320723135e-06	assault	1920
unpleasant	4.985302434347718e-06	assault	1930
unpleasant	4.995784646965611e-06	assault	1940
unpleasant	5.337941452348149e-06	assault	1950
unpleasant	5.667493840790201e-06	assault	1960
unpleasant	5.739036388864771e-06	assault	1970
unpleasant	6.292089270320564e-06	assault	1980
unpleasant	7.613559687674331e-06	assault	1990
unpleasant	3.312416302083233e-06	disaster	1800
unpleasant	3.4968596606997717e-06	disaster	1810
unpleasant	3.624544794246916e-06	disaster	1820
unpleasant	3.184399158692183e-06	disaster	1830
unpleasant	3.765877751523528e-06	disaster	1840
unpleasant	4.8069656443491565e-06	disaster	1850
unpleasant	5.781425348732335e-06	disaster	1860
unpleasant	4.8711885165098566e-06	disaster	1870
unpleasant	5.5948937949461686e-06	disaster	1880
unpleasant	6.372721141409999e-06	disaster	1890
unpleasant	6.493672109083106e-06	disaster	1900
unpleasant	6.375223985467842e-06	disaster	1910
unpleasant	6.5635319434981116e-06	disaster	1920
unpleasant	6.386088274030452e-06	disaster	1930
unpleasant	6.280517353896762e-06	disaster	1940
unpleasant	6.348714177327521e-06	disaster	1950
unpleasant	6.571583398344602e-06	disaster	1960
unpleasant	6.7628358770459425e-06	disaster	1970
unpleasant	7.169968550019237e-06	disaster	1980
unpleasant	7.86566930602399e-06	disaster	1990
unpleasant	2.44071277889821e-05	hatred	1800
unpleasant	2.1389140273835185e-05	hatred	1810
unpleasant	2.275742497807893e-05	hatred	1820
unpleasant	1.628027973971702e-05	hatred	1830
unpleasant	1.7945468118501765e-05	hatred	1840
unpleasant	1.9596062273804426e-05	hatred	1850
unpleasant	1.6421685023290527e-05	hatred	1860
unpleasant	1.5851448043637037e-05	hatred	1870
unpleasant	1.530936117581401e-05	hatred	1880
unpleasant	1.3449497157353283e-05	hatred	1890
unpleasant	1.2569362430778617e-05	hatred	1900
unpleasant	9.809381705617472e-06	hatred	1910
unpleasant	9.109946827423474e-06	hatred	1920
unpleasant	9.642240687776628e-06	hatred	1930
unpleasant	9.670812655281744e-06	hatred	1940
unpleasant	8.973117004823609e-06	hatred	1950
unpleasant	8.699593460269899e-06	hatred	1960
unpleasant	6.875723402897158e-06	hatred	1970
unpleasant	5.657871963575528e-06	hatred	1980
unpleasant	5.868852347015935e-06	hatred	1990
unpleasant	5.951217569878105e-07	pollute	1800
unpleasant	4.807376199329156e-07	pollute	1810
unpleasant	5.912418236470962e-07	pollute	1820
unpleasant	3.99778849122628e-07	pollute	1830
unpleasant	3.620966804554817e-07	pollute	1840
unpleasant	3.7206734027762877e-07	pollute	1850
unpleasant	3.7177185424398477e-07	pollute	1860
unpleasant	2.83665154604337e-07	pollute	1870
unpleasant	3.1735742114190453e-07	pollute	1880
unpleasant	2.6998332441357826e-07	pollute	1890
unpleasant	3.048968271688939e-07	pollute	1900
unpleasant	2.0348441321145308e-07	pollute	1910
unpleasant	1.6921497134957343e-07	pollute	1920
unpleasant	1.2889844570013432e-07	pollute	1930
unpleasant	1.5304186429179852e-07	pollute	1940
unpleasant	1.3086858797556328e-07	pollute	1950
unpleasant	1.2697384442045474e-07	pollute	1960
unpleasant	2.4364508067028473e-07	pollute	1970
unpleasant	1.8174316570894755e-07	pollute	1980
unpleasant	2.4823225158234686e-07	pollute	1990
unpleasant	1.530333477261461e-05	tragedy	1800
unpleasant	1.3281988418912854e-05	tragedy	1810
unpleasant	1.4706786071620579e-05	tragedy	1820
unpleasant	7.411971251813723e-06	tragedy	1830
unpleasant	6.389091128196524e-06	tragedy	1840
unpleasant	6.780495389660987e-06	tragedy	1850
unpleasant	6.297118915781475e-06	tragedy	1860
unpleasant	6.573699453585199e-06	tragedy	1870
unpleasant	8.802358644548887e-06	tragedy	1880
unpleasant	9.98643236587711e-06	tragedy	1890
unpleasant	1.1182928459485283e-05	tragedy	1900
unpleasant	1.037741847601902e-05	tragedy	1910
unpleasant	1.186699185376844e-05	tragedy	1920
unpleasant	1.2211828688534833e-05	tragedy	1930
unpleasant	1.1310766277993859e-05	tragedy	1940
unpleasant	1.2235192336814145e-05	tragedy	1950
unpleasant	1.2752851627227635e-05	tragedy	1960
unpleasant	1.081851553713886e-05	tragedy	1970
unpleasant	8.989038270792434e-06	tragedy	1980
unpleasant	9.285808736868566e-06	tragedy	1990
unpleasant	5.88271434605217e-06	divorce	1800
unpleasant	4.4003148429874925e-06	divorce	1810
unpleasant	6.754215080302158e-06	divorce	1820
unpleasant	4.194554643528823e-06	divorce	1830
unpleasant	5.907018302121062e-06	divorce	1840
unpleasant	5.636446332965326e-06	divorce	1850
unpleasant	5.875611696421237e-06	divorce	1860
unpleasant	5.8506263143050325e-06	divorce	1870
unpleasant	6.415125598848115e-06	divorce	1880
unpleasant	5.869145687494691e-06	divorce	1890
unpleasant	6.564612838225767e-06	divorce	1900
unpleasant	7.3278749566155464e-06	divorce	1910
unpleasant	7.3827178458945395e-06	divorce	1920
unpleasant	9.549547787292656e-06	divorce	1930
unpleasant	8.055939471868284e-06	divorce	1940
unpleasant	9.678718698397227e-06	divorce	1950
unpleasant	8.64035604015024e-06	divorce	1960
unpleasant	1.1483995415901746e-05	divorce	1970
unpleasant	1.543379507643588e-05	divorce	1980
unpleasant	1.6073920121634944e-05	divorce	1990
unpleasant	2.190676011933547e-06	jail	1800
unpleasant	2.95073435682962e-06	jail	1810
unpleasant	2.4953466037339573e-06	jail	1820
unpleasant	3.7425725295096023e-06	jail	1830
unpleasant	4.313359259397834e-06	jail	1840
unpleasant	4.949294938758894e-06	jail	1850
unpleasant	5.3089393801279395e-06	jail	1860
unpleasant	5.435918778471928e-06	jail	1870
unpleasant	6.029791001696186e-06	jail	1880
unpleasant	5.4370412289918415e-06	jail	1890
unpleasant	5.94246017184222e-06	jail	1900
unpleasant	7.436925406230981e-06	jail	1910
unpleasant	7.076431021040791e-06	jail	1920
unpleasant	7.661160415045955e-06	jail	1930
unpleasant	7.725287149686004e-06	jail	1940
unpleasant	7.062140769142312e-06	jail	1950
unpleasant	8.128626525243846e-06	jail	1960
unpleasant	9.373544994798178e-06	jail	1970
unpleasant	8.455766638556761e-06	jail	1980
unpleasant	9.64109939308172e-06	jail	1990
unpleasant	2.7779484411913024e-05	poverty	1800
unpleasant	2.4853766569213784e-05	poverty	1810
unpleasant	2.570626483101488e-05	poverty	1820
unpleasant	1.986579629278559e-05	poverty	1830
unpleasant	1.8808067695594813e-05	poverty	1840
unpleasant	1.849301024212896e-05	poverty	1850
unpleasant	1.7522390822519583e-05	poverty	1860
unpleasant	1.6781744948471427e-05	poverty	1870
unpleasant	1.8874538772950752e-05	poverty	1880
unpleasant	1.8021673772133808e-05	poverty	1890
unpleasant	1.8450892673235242e-05	poverty	1900
unpleasant	1.6227452056965753e-05	poverty	1910
unpleasant	1.575105494956769e-05	poverty	1920
unpleasant	1.690815723421281e-05	poverty	1930
unpleasant	1.6160333670000637e-05	poverty	1940
unpleasant	1.49816182151436e-05	poverty	1950
unpleasant	2.1843718791265245e-05	poverty	1960
unpleasant	3.0478610835315694e-05	poverty	1970
unpleasant	2.9195209034975867e-05	poverty	1980
unpleasant	3.336027129048216e-05	poverty	1990
unpleasant	2.698741588642565e-06	ugly	1800
unpleasant	2.2710708252003255e-06	ugly	1810
unpleasant	2.4760731406428725e-06	ugly	1820
unpleasant	2.2688342051211643e-06	ugly	1830
unpleasant	2.3301391173422617e-06	ugly	1840
unpleasant	3.0064485014810476e-06	ugly	1850
unpleasant	3.7149209281520584e-06	ugly	1860
unpleasant	3.7984090225616487e-06	ugly	1870
unpleasant	5.341791456603366e-06	ugly	1880
unpleasant	5.533264793916414e-06	ugly	1890
unpleasant	6.0531969197722275e-06	ugly	1900
unpleasant	3.941149166587743e-06	ugly	1910
unpleasant	4.403761679039995e-06	ugly	1920
unpleasant	3.414216437537108e-06	ugly	1930
unpleasant	3.1207232327327615e-06	ugly	1940
unpleasant	2.9311615194145445e-06	ugly	1950
unpleasant	2.807674787268002e-06	ugly	1960
unpleasant	2.4956771884248784e-06	ugly	1970
unpleasant	2.53760635563782e-06	ugly	1980
unpleasant	2.954795812115414e-06	ugly	1990
unpleasant	1.70259054217376e-06	cancer	1800
unpleasant	1.7884912986776288e-06	cancer	1810
unpleasant	1.456847063061397e-06	cancer	1820
unpleasant	1.558512857126495e-06	cancer	1830
unpleasant	1.993338612168101e-06	cancer	1840
unpleasant	3.584016652708967e-06	cancer	1850
unpleasant	4.312056155579061e-06	cancer	1860
unpleasant	5.190734323117308e-06	cancer	1870
unpleasant	5.646023601685697e-06	cancer	1880
unpleasant	5.016575395888728e-06	cancer	1890
unpleasant	6.1670234207136755e-06	cancer	1900
unpleasant	8.031472469903036e-06	cancer	1910
unpleasant	4.73106515786958e-06	cancer	1920
unpleasant	4.602127080809998e-06	cancer	1930
unpleasant	7.538975314895988e-06	cancer	1940
unpleasant	1.0598654561185589e-05	cancer	1950
unpleasant	1.3903667915183331e-05	cancer	1960
unpleasant	2.2476565035187502e-05	cancer	1970
unpleasant	4.134722542425906e-05	cancer	1980
unpleasant	4.956532180209497e-05	cancer	1990
unpleasant	1.8729923114407735e-05	kill	1800
unpleasant	2.0214924822849615e-05	kill	1810
unpleasant	1.9566533103381418e-05	kill	1820
unpleasant	1.7298466496076214e-05	kill	1830
unpleasant	1.76274590578223e-05	kill	1840
unpleasant	1.8341398602431633e-05	kill	1850
unpleasant	2.021058730705301e-05	kill	1860
unpleasant	2.0435591344121975e-05	kill	1870
unpleasant	2.132191300895434e-05	kill	1880
unpleasant	2.4147852764231104e-05	kill	1890
unpleasant	2.506691900157137e-05	kill	1900
unpleasant	2.3894515468561236e-05	kill	1910
unpleasant	2.3791779505970436e-05	kill	1920
unpleasant	2.3427502028830526e-05	kill	1930
unpleasant	2.201943139758665e-05	kill	1940
unpleasant	2.0826363584010633e-05	kill	1950
unpleasant	2.0593790056054328e-05	kill	1960
unpleasant	2.1862295553723925e-05	kill	1970
unpleasant	2.5672307373579308e-05	kill	1980
unpleasant	3.0490723694931413e-05	kill	1990
unpleasant	1.766812314510574e-06	rotten	1800
unpleasant	1.7424436339330966e-06	rotten	1810
unpleasant	1.4041284728416657e-06	rotten	1820
unpleasant	1.464368507612126e-06	rotten	1830
unpleasant	1.3247968368760438e-06	rotten	1840
unpleasant	1.6159016088148992e-06	rotten	1850
unpleasant	1.6875831076008305e-06	rotten	1860
unpleasant	1.681450554377862e-06	rotten	1870
unpleasant	2.0232515096009812e-06	rotten	1880
unpleasant	2.2375667141744644e-06	rotten	1890
unpleasant	2.0785386458558806e-06	rotten	1900
unpleasant	1.8617390820022525e-06	rotten	1910
unpleasant	2.055150597240162e-06	rotten	1920
unpleasant	1.825865759442865e-06	rotten	1930
unpleasant	1.421566124057152e-06	rotten	1940
unpleasant	1.3353358955045562e-06	rotten	1950
unpleasant	1.26935503048209e-06	rotten	1960
unpleasant	1.125811824974807e-06	rotten	1970
unpleasant	1.0933256057001987e-06	rotten	1980
unpleasant	9.976680101561033e-07	rotten	1990
unpleasant	9.090948661900127e-07	vomit	1800
unpleasant	7.53339795220546e-07	vomit	1810
unpleasant	6.751380747494645e-07	vomit	1820
unpleasant	6.389322677942001e-07	vomit	1830
unpleasant	5.359175420314166e-07	vomit	1840
unpleasant	6.332622229534693e-07	vomit	1850
unpleasant	4.970428051305448e-07	vomit	1860
unpleasant	4.5370824453214304e-07	vomit	1870
unpleasant	4.462593860254682e-07	vomit	1880
unpleasant	3.7833728764209993e-07	vomit	1890
unpleasant	3.747252452274367e-07	vomit	1900
unpleasant	3.1497094383012246e-07	vomit	1910
unpleasant	2.882063210657118e-07	vomit	1920
unpleasant	2.9701956538444476e-07	vomit	1930
unpleasant	3.31164167882253e-07	vomit	1940
unpleasant	3.176455068626974e-07	vomit	1950
unpleasant	3.0308854760252484e-07	vomit	1960
unpleasant	3.357012584675445e-07	vomit	1970
unpleasant	3.875249159765144e-07	vomit	1980
unpleasant	4.5203634228923304e-07	vomit	1990
unpleasant	5.066384262126444e-06	agony	1800
unpleasant	5.348896736724855e-06	agony	1810
unpleasant	6.985496637395174e-06	agony	1820
unpleasant	7.771147561572335e-06	agony	1830
unpleasant	7.280600619896796e-06	agony	1840
unpleasant	8.05939629595138e-06	agony	1850
unpleasant	8.054953226609011e-06	agony	1860
unpleasant	7.513096523782696e-06	agony	1870
unpleasant	7.377384643693198e-06	agony	1880
unpleasant	7.265125038257309e-06	agony	1890
unpleasant	6.4416406683704575e-06	agony	1900
unpleasant	4.5602003391746985e-06	agony	1910
unpleasant	4.3237129528673196e-06	agony	1920
unpleasant	3.825886896106068e-06	agony	1930
unpleasant	3.159282275464028e-06	agony	1940
unpleasant	2.9719870754554482e-06	agony	1950
unpleasant	2.8506810264703e-06	agony	1960
unpleasant	2.4903672369601445e-06	agony	1970
unpleasant	2.3421444065777014e-06	agony	1980
unpleasant	2.2116607745385407e-06	agony	1990
unpleasant	3.394620170674355e-05	prison	1800
unpleasant	3.8645042160201166e-05	prison	1810
unpleasant	3.96256732487085e-05	prison	1820
unpleasant	3.625717528856459e-05	prison	1830
unpleasant	3.8326957916594745e-05	prison	1840
unpleasant	3.673874911951347e-05	prison	1850
unpleasant	3.4052250264937956e-05	prison	1860
unpleasant	3.2421289141510356e-05	prison	1870
unpleasant	3.045338305320594e-05	prison	1880
unpleasant	2.8936901229770074e-05	prison	1890
unpleasant	2.7541193213132477e-05	prison	1900
unpleasant	2.3724562993864912e-05	prison	1910
unpleasant	2.2714675989708765e-05	prison	1920
unpleasant	2.364171817135949e-05	prison	1930
unpleasant	1.9927006176098784e-05	prison	1940
unpleasant	1.9575627312968618e-05	prison	1950
unpleasant	2.049883125745906e-05	prison	1960
unpleasant	2.127763926312136e-05	prison	1970
unpleasant	1.9719502043749647e-05	prison	1980
unpleasant	2.1951685026984075e-05	prison	1990
