table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1920	good vs. bad	gang	-1.0690692767684333	[-1.0561099997773624, -1.0774323154235759, -1.0544298145360955, -1.0690692767684329, -1.0427297117892347, -1.071264300986103, -1.0690692767684329, -1.0690692767684329, -1.0921255153160674, -1.06411082293544, -1.0897713456825986, -1.0690692767684329, -1.1013889896811133, -1.0933180575205794, -1.0489663872216743, -1.0888943847442398, -1.0818383525145159, -1.0690692767684329, -1.0690692767684329, -1.1296815817713663, -1.056074972960229, -1.0174838792740875, -0.9994778030226842, -1.020882861840939, -1.0560749729602295]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	gang	-1.082584249810544	[-1.1000724580484387, -1.1071541527158066, -1.0743033961842723, -1.0825842498105447, -1.0716671171004946, -1.0738066434291118, -1.0825842498105447, -1.0825842498105447, -1.0963032740280685, -1.0800766739336751, -1.0942697516200066, -1.0825842498105447, -1.1072705736819577, -1.07959277568946, -1.0692658179894228, -1.072327372478751, -1.088693104766659, -1.0825842498105447, -1.0825842498105447, -1.1272133745536945, -1.0816302259562462, -1.0460845009288595, -1.0329851725691581, -1.027249637822719, -1.0816302259562462]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	gang	-1.031759521561747	[-1.048864973942789, -1.0486277458665134, -1.0445516766743008, -1.0317595215617468, -1.0024963839408574, -1.0190387402469456, -1.0317595215617468, -1.0317595215617468, -1.069361687429893, -1.0015758462751776, -1.0420928757389778, -1.0317595215617468, -1.0685372303587364, -1.0411400120509073, -1.0062350427340696, -1.0214055369086088, -1.0331444793055762, -1.0317595215617468, -1.0317595215617468, -1.1138790797154323, -1.0251432104830926, -0.978923404295023, -0.9687688321841541, -0.9805960509351828, -1.0251432104830926]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	gang	-1.1733570711701475	[-1.1764075840192383, -1.1947415596887907, -1.1694393827779863, -1.1733570711701473, -1.1510746091323831, -1.1613920379486766, -1.1733570711701473, -1.1733570711701473, -1.186852653927572, -1.1549056016029184, -1.1816806231139922, -1.1733570711701473, -1.1828451669175324, -1.1828438644044794, -1.1552929974803936, -1.1923012626765266, -1.1733772534055065, -1.1733570711701473, -1.1733570711701473, -1.2138773790027642, -1.1880892912805519, -1.1365259073663594, -1.125659584798125, -1.1306251014230018, -1.1880892912805519]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	gang	-1.0305873619835586	[-1.0523996607658996, -1.0513540521253153, -1.0368001545191596, -1.0428294008213823, -1.0227758615305935, -1.004778199090836, -1.001422089408632, -1.0305873619835586, -1.0427973361895413, -1.0170294076342925, -1.0175970669364005, -1.0231123950881422, -1.0583888111279673, -1.0476175205988085, -1.0095153128294363, -1.0340409305386815, -1.025419858278763, -1.0558044740445713, -1.0305873619835586, -1.0842948279837519, -1.029777102875417, -0.9994455835657629, -0.9793190436239714, -0.9910293066313766, -1.0297771028754175]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	gang	-1.0336678856830464	[-1.0577607600057781, -1.0363863302493639, -1.0384801605183789, -1.0485928314683208, -1.0148916374979529, -1.0173281091946258, -1.043288823716612, -1.0336678856830464, -1.0491454379485163, -1.0303653996859508, -1.020319393348307, -1.0317245415771383, -1.0696359863368972, -1.0344641533776369, -1.0135290054505988, -1.0155694347707467, -1.0499984720260507, -1.0396999602850632, -1.0336678856830464, -1.0949628972729086, -1.0296513411019486, -0.9965206362441833, -0.9711173556965198, -0.9880080040887445, -1.0296513411019486]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	gang	-0.8983434453666618	[-0.8945696418284157, -0.9116777592716322, -0.9049387692123985, -0.9425951854191583, -0.8981773479758512, -0.8924994946132748, -0.8759565175890265, -0.8983434453666619, -0.9003768048600691, -0.9175327705490047, -0.90667566343019, -0.8770958655591621, -0.9086819679993369, -0.9223332369842001, -0.887097340969471, -0.8876313079843929, -0.9249354439760707, -0.8906857596718852, -0.8983434453666619, -0.9608192485860596, -0.8752269322446818, -0.8484541147269957, -0.8372156472677474, -0.8715662087274104, -0.8752269322446816]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	gang	-1.0490332497733865	[-1.0619129447073155, -1.0551120418407005, -1.031564658693841, -1.068769493230885, -1.0384299207129986, -1.0211431599293646, -1.0364396036406878, -1.0502637930108643, -1.0534613497513017, -1.059893043951665, -1.0733184191590939, -1.0455790480541935, -1.0675656695161244, -1.0756093788952434, -1.0285482163218909, -1.0611531789518327, -1.0640587013382947, -1.0453182581963778, -1.0671050245113962, -1.0877565352583516, -1.03151644898244, -1.0105479762686724, -1.0045122440542988, -1.0042320378804401, -1.03151644898244]	['mobster', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	homeless	0.18785178211338496	[0.043648487039311165, 0.10460547322633515, 0.13813354261112984, 0.18785178211338466, 0.18785178211338466, 0.18785178211338466, 0.18785178211338466, 0.18785178211338466, 0.18785178211338466, 0.2569707291805503, 0.2079597517740928, 0.18785178211338466, 0.20867503180721206, 0.18785178211338466, 0.18785178211338466, 0.2407435756626731, 0.18785178211338466, 0.22641022864387828, 0.2694986028855229, 0.18785178211338466, 0.18785178211338466]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	homeless	0.13867232366028365	[-0.03138854737841337, 0.076604135071448, 0.029868796427731898, 0.13867232366028343, 0.13867232366028343, 0.13867232366028343, 0.13867232366028343, 0.13867232366028343, 0.2900271398440051, 0.14239693839996292, 0.04642202774434208, 0.13867232366028343, 0.16086127645006273, 0.13867232366028343, 0.13867232366028343, 0.26713512312618454, 0.13867232366028343, 0.1868459398986766, 0.2026180267329167, 0.13867232366028343, 0.13867232366028343]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	homeless	-0.010196070354480322	[-0.14835633466787557, -0.08592786330933867, -0.023452268582904428, -0.010196070354480231, -0.010196070354480231, -0.010196070354480231, -0.010196070354480231, -0.010196070354480231, 0.0799127572203826, 0.001346410682065105, -0.09955157317632443, -0.010196070354480231, -0.0336682389939484, -0.010196070354480231, -0.00017726343857798164, -0.04078287900998291, -0.010196070354480231, 0.03230805780984946, 0.008628472208630668, 0.13160359037707853, 0.05222887419190685]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	homeless	-0.18314875191995053	[-0.34351905716851006, -0.26609268940964936, -0.18329123887836088, -0.02011217000733844, -0.18314875191995028, -0.18314875191995028, -0.18314875191995028, -0.18314875191995028, -0.09373318548337493, -0.14796170415633722, -0.20799860146533936, -0.18314875191995028, -0.14765432281781948, -0.18314875191995028, -0.22587756216095178, -0.1551428354881844, -0.18314875191995028, -0.1863069743971456, -0.2283735499497782, -0.1612931869955438, -0.16556816959337867]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	homeless	-0.1858025197905994	[-0.30645930611998545, -0.2690661669466251, -0.17912114388177303, -0.04521376717603036, -0.18580251979059936, -0.18580251979059936, -0.18580251979059936, -0.18580251979059936, -0.08378453418945195, -0.21048784418814734, -0.18465916618053466, -0.18580251979059936, -0.22887625309585477, -0.18580251979059936, -0.21429678881024142, -0.16270081467453387, -0.18580251979059936, -0.17030080468769496, -0.23364698499241077, -0.14787429894608106, -0.14209215386631596]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	homeless	-0.06260702402518263	[-0.16401460136524745, -0.12214113449436478, -0.03320997241182117, -0.018194129514122324, -0.06260702402518283, -0.07219782294421886, -0.06260702402518283, -0.06260702402518283, 0.001251178256399313, -0.04322521061869454, -0.07220620625972583, -0.06260702402518283, -0.07412412722993397, -0.06260702402518283, -0.0851694994453822, -0.061927737989566675, 0.008229839805782258, -0.07320363448572592, -0.09505277371557623, -0.028176810847539615, -0.060307297637962914]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	homeless	-0.29661834965781136	[-0.40248982814230155, -0.3569494313550329, -0.29746381865741833, -0.178970342259558, -0.29661834965781103, -0.30126134905174484, -0.29661834965781103, -0.29661834965781103, -0.1691536259935125, -0.31516042763996527, -0.3018289226238749, -0.29661834965781103, -0.3412790280137479, -0.29661834965781103, -0.29902872916777473, -0.28923712468405977, -0.27750102834263074, -0.32959886803453925, -0.32850196075739796, -0.27242901579707235, -0.2520705684521232]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	homeless	-0.4314663692555945	[-0.5704370329211705, -0.4612977961453546, -0.42845041509605303, -0.3368299178040377, -0.4314663692555947, -0.399235558865121, -0.4314663692555947, -0.4314663692555947, -0.3287643663072452, -0.44462305386830175, -0.4659408585412493, -0.4314663692555947, -0.48023172907434725, -0.4314663692555947, -0.4202475344279706, -0.4335950164682583, -0.3360254006134826, -0.462760003429599, -0.4839882590896582, -0.412006831058255, -0.38973647206307893]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	homeless	-0.29539709723147506	[-0.40861778842377905, -0.33765784187708314, -0.30083375730662915, -0.2214731021415254, -0.2953970972314754, -0.32213599272217136, -0.2953970972314754, -0.2618212354488989, -0.2044922639331727, -0.3407871958766562, -0.27735228254943195, -0.2953970972314754, -0.3048757491988495, -0.2953970972314754, -0.3071354344682061, -0.31019764037908043, -0.26386232591679626, -0.3479304777696268, -0.3061311577241533, -0.2511819681271632, -0.22641664935732023]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	homeless	-0.366520949513487	[-0.4868180351651963, -0.4311646167098985, -0.33330914439161397, -0.32985137519796615, -0.36652094951348757, -0.3485191617100076, -0.36652094951348757, -0.3862051642591576, -0.2591742362863131, -0.3659758861510066, -0.396994756188972, -0.36652094951348757, -0.40627929367039106, -0.36652094951348757, -0.3349748901785031, -0.37235238767516493, -0.3487274899043532, -0.4058637872153456, -0.33230646769838895, -0.32624174842776094, -0.33439257603033834]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	homeless	-0.4913560136599402	[-0.5754591358556473, -0.517975542982026, -0.5169885167157171, -0.44469651736164656, -0.4913560136599407, -0.5030683849920423, -0.4913560136599407, -0.4733784947247429, -0.39000465518935984, -0.4820348526038329, -0.514804855149429, -0.4913560136599407, -0.510180162125116, -0.4913560136599407, -0.4691592041433921, -0.5053948240227923, -0.45238690716942265, -0.5245320043401062, -0.5084052148255175, -0.44685208877170063, -0.4743023222821664]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	homeless	0.024960431158945553	[-0.07778067731200232, -0.0015681726503973309, 0.033860812764006265, 0.03393051507614938, 0.024960431158946365, 0.008122626457780084, 0.024960431158946365, 0.06437810810277617, 0.0646494507126795, 0.003405984231454436, 0.020203613032901257, 0.024960431158946365, 0.03442731766507141, 0.024960431158946365, 0.047199939026810925, 0.07833552724000135, 0.05666308657708078, -0.008787392031080721, 0.004512426213715004, 0.03644539764356388, 0.027792395361858974]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	homeless	-0.23879425921776756	[-0.3264872661002695, -0.2907351440256133, -0.22961794372553332, -0.2231556304327312, -0.2387942592177672, -0.23977900967176238, -0.2387942592177672, -0.20522466905795694, -0.14609681877320732, -0.25461254008280865, -0.2620300163888259, -0.23229719752790648, -0.2528994620478507, -0.2387942592177672, -0.20298349802476978, -0.21032975194584752, -0.19150068250942823, -0.2870875425632516, -0.26617454865070617, -0.25069642994073926, -0.20602526231834967]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	homeless	-0.23530673415093378	[-0.36186808836651996, -0.31327967397134504, -0.23665735276672956, -0.20884613909623226, -0.23530673415093473, -0.21335044376730453, -0.23530673415093473, -0.1828974597638147, -0.15254873422301293, -0.28458007590140727, -0.2311003516468667, -0.278807293774065, -0.18263870842088853, -0.23530673415093473, -0.19039921875671426, -0.21774785776086578, -0.2083361859997586, -0.24165307665422164, -0.22933152078939004, -0.22349793647107996, -0.2516477814828963]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	homeless	-0.08504107605811233	[-0.1888495378023192, -0.14919611313413195, -0.07639742574872403, -0.04560695482561766, -0.08504107605811251, -0.06446597804517556, -0.08504107605811251, -0.0572361537377206, 0.02336914717416662, -0.10838493346300054, -0.1254454819502449, -0.10094246725869929, -0.07636947654870294, -0.08504107605811251, -0.01920206702575131, -0.08947016692251371, -0.0707327192312068, -0.1016981830963698, -0.11830730088501991, -0.10926798848461655, -0.041762240946026236]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	homeless	-0.16915726129670997	[-0.2557168808418505, -0.23446213163152085, -0.16417112962961608, -0.10637641345436157, -0.16915726129671008, -0.12791339884954686, -0.16915726129671008, -0.1347878490655192, -0.08809606705811175, -0.21085463442423993, -0.2050417990526644, -0.18412520495127405, -0.1346145275053058, -0.16915726129671008, -0.12433136276812347, -0.14133032791403907, -0.17454738275386872, -0.20426928111087922, -0.21988120561523183, -0.18186345006331625, -0.13368051101648035]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	homeless	-0.27166724279355126	[-0.3514546261808156, -0.3426752861961201, -0.2731326366115117, -0.23762907853700768, -0.2716672427935507, -0.212761880962857, -0.2716672427935507, -0.24810582859733069, -0.20707635609797279, -0.32613241590537845, -0.25458123153565065, -0.26785005602180817, -0.26984192195954226, -0.2716672427935507, -0.23184390803575813, -0.2820600938537393, -0.23749314289870954, -0.312020966128348, -0.30697492869638626, -0.2552549537620631, -0.2475055418837397]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	homeless	-0.41901212835475476	[-0.49577753198528074, -0.4997433372290548, -0.40663816453407414, -0.36040630926683753, -0.3353691401878165, -0.43927674632330405, -0.33389612680181713, -0.38744283487824815, -0.3332185338904265, -0.4611298136872008, -0.45990765846891757, -0.3713100866607988, -0.44473417057714076, -0.4271349613276401, -0.3680676855038038, -0.4214656812109973, -0.4310800888314305, -0.48253184912283414, -0.458758209744356, -0.452157109869919, -0.3966552845846549]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	homeless	-0.1961509390436601	[-0.25995951250186183, -0.28545695459155973, -0.18952997737484048, -0.16071522185386317, -0.11548510190481909, -0.17606067744612233, -0.07548181241326901, -0.14921263235533688, -0.2029262846517077, -0.2124497245906819, -0.19721041074001666, -0.2643111060778089, -0.20714437204899874, -0.2119095370640309, -0.1455853411084939, -0.1904692574472731, -0.19873107527235626, -0.2572809440677215, -0.23560784089553968, -0.17684408661727194, -0.1847957957209043]	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	homeless	-0.5428965556695541	[-0.6077653167646149, -0.6241600950009749, -0.5173499107202385, -0.49961681696139215, -0.4984983072941695, -0.5016369901674244, -0.3586296088300461, -0.48720532040153647, -0.5624030779562461, -0.5870702476077451, -0.526218650136185, -0.5777046565090294, -0.5260921683510467, -0.534722146669162, -0.5030315740888976, -0.5404497274057525, -0.5692050534205899, -0.5792101850395543, -0.6026721107050197, -0.5885071670807698, -0.540876222463257]	['euphoric', 'bothersome', 'yucky', 'horrendous']
