table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1960	good vs. bad	autistic	-0.013027345551458853	[-0.013027345551458507, -0.013027345551458507, -0.017198033374910864, 0.012523321766126258, -0.028528451877763875, 0.025970303081313616, -0.013027345551458507, -0.013027345551458507, -0.019139717357861442, -0.013027345551458507, -0.013027345551458507, 0.002045512375561158, -0.04353690586563343, -0.013027345551458507, 0.021729296895864832, -0.03335825724361883, -0.013027345551458507, -0.013027345551458507, -0.0603240048181476, -0.013027345551458507, -0.013027345551458507]	['autistic', 'autistic', 'hyperactive', 'hyperactivity', 'yucky', 'unthankful']
vectors1970	good vs. bad	autistic	0.01042391786228255	[0.01042391786228317, 0.01042391786228317, 0.0012788240793196854, 0.029568540815810194, 0.01042391786228317, 0.057892866856803546, 0.01042391786228317, 0.01042391786228317, 0.011507233266844588, 0.004266719209792734, 0.01042391786228317, 0.00925154657732017, -0.02265247168427002, 0.01042391786228317, 0.04818651654929292, -0.008838864894099364, 0.01042391786228317, 0.01042391786228317, -0.02124773651855723, 0.01042391786228317, -0.002771916597314449]	['autistic', 'autistic', 'hyperactive', 'hyperactivity', 'yucky', 'unthankful']
vectors1980	good vs. bad	autistic	-0.12579725576863549	[-0.12579725576863562, -0.12579725576863562, -0.14257463944407678, -0.1106649044397831, -0.15002685308321886, -0.07601506420552809, -0.15119327541516578, -0.12579725576863562, -0.0914442344789525, -0.12579725576863562, -0.12579725576863562, -0.11607044207237446, -0.15787522567793155, -0.12579725576863562, -0.0941973207318058, -0.1383917173163377, -0.12579725576863562, -0.12579725576863562, -0.15708833019445548, -0.12579725576863562, -0.13285447249287488]	['autistic', 'autistic', 'hyperactive', 'hyperactivity', 'yucky', 'unthankful']
vectors1990	good vs. bad	autistic	-0.032063716022802044	[-0.032063716022801815, -0.032063716022801815, -0.022872559512187873, -0.00785195052925612, -0.05052366962426339, 0.002961819354278916, -0.04392860250267422, -0.032063716022801815, -0.02151136729089779, -0.03145401053413191, -0.032063716022801815, -0.025879389125775917, -0.06276565801383585, -0.05479041334560215, -0.002200640527458536, -0.040673850674820475, -0.032063716022801815, -0.032063716022801815, -0.059966152254076414, -0.032063716022801815, -0.033207877085131315]	['autistic', 'autistic', 'hyperactive', 'hyperactivity', 'yucky', 'unthankful']
vectors2000	good vs. bad	autistic	0.11046080167783195	[0.11046080167783197, 0.06256010830749312, 0.14604927980835758, 0.13853340568522365, 0.08654207995986278, 0.16458594495434906, 0.08040689318259829, 0.11046080167783197, 0.08160083970562022, 0.08825938457524565, 0.11046080167783197, 0.14104632297956674, 0.11046080167783197, 0.11046080167783197, 0.14286921024724125, 0.06093141907348101, 0.11046080167783197, 0.11046080167783197, 0.11046080167783197, 0.11046080167783197, 0.11844329819348842]	['autistic', 'autistic', 'hyperactive', 'hyperactivity', 'yucky', 'unthankful']
vectors1810	good vs. bad	bipolar	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['synapse', 'yucky', 'unthankful']
vectors1820	good vs. bad	bipolar	0.1114665592518675	[0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11471193171789731, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.11146655925186749, 0.12629370240900162, 0.09253777751162097]	['synapse', 'yucky', 'unthankful']
vectors1830	good vs. bad	bipolar	-0.40408275183704445	[-0.40408275183704395, -0.40408275183704395, -0.40408275183704395, -0.40408275183704395, -0.40408275183704395, -0.3501639243741202, -0.40408275183704395, -0.40408275183704395, -0.4778868215382379, -0.40408275183704395, -0.40408275183704395, -0.40408275183704395, -0.41365769565729366, -0.3685300308532205]	['synapse', 'yucky', 'unthankful']
vectors1840	good vs. bad	bipolar	-0.4674439532586415	[-0.4674439532586416, -0.4964325286671116, -0.4618251120778411, -0.4674439532586416, -0.4674439532586416, -0.4574878977757131, -0.4674439532586416, -0.4674439532586416, -0.49470893440253383, -0.4674439532586416, -0.4674439532586416, -0.4674439532586416, -0.438234631934395, -0.45005818206056347]	['synapse', 'yucky', 'unthankful']
vectors1850	good vs. bad	bipolar	-0.7054327161429289	[-0.705432716142929, -0.6978565879819224, -0.715205418771403, -0.705432716142929, -0.705432716142929, -0.6984043474073844, -0.705432716142929, -0.705432716142929, -0.7475460441339887, -0.705432716142929, -0.705432716142929, -0.705432716142929, -0.7099955666509059, -0.6556340871532368]	['synapse', 'yucky', 'unthankful']
vectors1860	good vs. bad	bipolar	-0.4170457090826136	[-0.4170457090826134, -0.45157461401179033, -0.40008753695595056, -0.4170457090826134, -0.4170457090826134, -0.39910821300641625, -0.4170457090826134, -0.4170457090826134, -0.4658030293892492, -0.4170457090826134, -0.4170457090826134, -0.4170457090826134, -0.38536338463772946, -0.39333381618083213]	['synapse', 'yucky', 'unthankful']
vectors1870	good vs. bad	bipolar	-0.5467567492984775	[-0.5467567492984777, -0.5491753164643447, -0.5282372597359855, -0.5467567492984777, -0.5467567492984777, -0.5328043706496051, -0.5587715307397161, -0.5467567492984777, -0.5876979307567137, -0.5467567492984777, -0.5467567492984777, -0.5467567492984777, -0.545782192328717, -0.5107812432549086]	['synapse', 'yucky', 'unthankful']
vectors1880	good vs. bad	bipolar	-0.5600231549749661	[-0.560023154974966, -0.5222793847687743, -0.5482337901790086, -0.560023154974966, -0.560023154974966, -0.5323623145481701, -0.560023154974966, -0.560023154974966, -0.6373773061875745, -0.560023154974966, -0.560023154974966, -0.560023154974966, -0.5470278041363988, -0.537941276325068]	['synapse', 'yucky', 'unthankful']
vectors1890	good vs. bad	bipolar	-0.46599395259799026	[-0.4659939525979903, -0.4798070378625855, -0.44255443592796306, -0.4659939525979903, -0.4659939525979903, -0.41592180794356043, -0.4659939525979903, -0.4659939525979903, -0.5729933459956417, -0.4659939525979903, -0.4659939525979903, -0.4659939525979903, -0.41568573685114685, -0.43093882376443676]	['synapse', 'yucky', 'unthankful']
vectors1900	good vs. bad	bipolar	-0.3924560227598433	[-0.39245602275984326, -0.40780899750748745, -0.3419629877270258, -0.39245602275984326, -0.39245602275984326, -0.3474687457610847, -0.39245602275984326, -0.39245602275984326, -0.4576277234635202, -0.39245602275984326, -0.39245602275984326, -0.39245602275984326, -0.4025774012238945, -0.37294122847670896]	['synapse', 'yucky', 'unthankful']
vectors1910	good vs. bad	bipolar	-0.39305429598230734	[-0.39305429598230773, -0.38243778498031766, -0.3922922907703205, -0.39305429598230773, -0.39305429598230773, -0.3562460022047156, -0.39305429598230773, -0.39305429598230773, -0.44682707279753614, -0.39305429598230773, -0.39305429598230773, -0.39305429598230773, -0.3613140801461032, -0.3977063817349406]	['synapse', 'yucky', 'unthankful']
vectors1920	good vs. bad	bipolar	-0.3139978425920447	[-0.3139978425920447, -0.3455414815814427, -0.2749789330241058, -0.3139978425920447, -0.3139978425920447, -0.29829511880202575, -0.3139978425920447, -0.3139978425920447, -0.3955878271123335, -0.3139978425920447, -0.3139978425920447, -0.3139978425920447, -0.2872554064848413, -0.26267119196890126]	['synapse', 'yucky', 'unthankful']
vectors1930	good vs. bad	bipolar	-0.25910342627815797	[-0.25910342627815824, -0.2847922848169948, -0.17077425298573262, -0.25910342627815824, -0.25910342627815824, -0.260222898101291, -0.25910342627815824, -0.25910342627815824, -0.3217005672203678, -0.25910342627815824, -0.25910342627815824, -0.25910342627815824, -0.27358461891459496, -0.23791848191805878]	['synapse', 'yucky', 'unthankful']
vectors1940	good vs. bad	bipolar	-0.15479656697687397	[-0.15479656697687366, -0.17281623861266715, -0.10038337342694273, -0.15479656697687366, -0.15479656697687366, -0.14394062793381654, -0.15479656697687366, -0.15479656697687366, -0.19226766250125218, -0.1859154425051999, -0.15479656697687366, -0.15479656697687366, -0.15420823796576189, -0.13315493531636152]	['synapse', 'yucky', 'unthankful']
vectors1950	good vs. bad	bipolar	-0.08823159448093214	[-0.0882315944809314, -0.13294876784251908, -0.025264709671885304, -0.0882315944809314, -0.0882315944809314, -0.04356868141823564, -0.0882315944809314, -0.0882315944809314, -0.11585985181778799, -0.14795491701544672, -0.0882315944809314, -0.0882315944809314, -0.09428644146901635, -0.06680475496583431]	['synapse', 'yucky', 'unthankful']
vectors1960	good vs. bad	bipolar	-0.0494117881136857	[-0.049411788113685795, -0.10916045547415575, 0.009583333220385895, -0.049411788113685795, -0.049411788113685795, -0.05146951558629808, -0.049411788113685795, -0.049411788113685795, -0.07772045867691864, -0.09817162638602614, -0.049411788113685795, -0.049411788113685795, -0.03204895757872434, 0.0042741026898477094]	['synapse', 'yucky', 'unthankful']
vectors1970	good vs. bad	bipolar	-0.0733647634193579	[-0.07336476341935837, -0.15688008783753724, -0.00042159160957975524, -0.07336476341935837, -0.07336476341935837, -0.007145662671501098, -0.07336476341935837, -0.07336476341935837, -0.1137514015818523, -0.1482717983183026, -0.07336476341935837, -0.07336476341935837, -0.10379962106495581, -0.000977749742675873]	['synapse', 'yucky', 'unthankful']
vectors1980	good vs. bad	bipolar	-0.27004815724953146	[-0.2700481572495319, -0.36254658098771536, -0.20353100929134657, -0.2700481572495319, -0.2700481572495319, -0.1700985355919044, -0.2700481572495319, -0.2700481572495319, -0.3199205596502389, -0.3309490796011326, -0.2700481572495319, -0.2700481572495319, -0.2895900371399644, -0.21685413762745764]	['synapse', 'yucky', 'unthankful']
vectors1990	good vs. bad	bipolar	-0.2567710478364314	[-0.2567710478364315, -0.34938250731840886, -0.17156441053710542, -0.2567710478364315, -0.2567710478364315, -0.17403734621021766, -0.2567710478364315, -0.2567710478364315, -0.27626750983629217, -0.3282387445068568, -0.2567710478364315, -0.2567710478364315, -0.3003819955772594, -0.2031725628653588]	['synapse', 'yucky', 'unthankful']
vectors2000	good vs. bad	bipolar	-0.04961493509509784	[-0.17789673399494638, -0.13230787867707158, 0.03161640987493662, -0.0496149350950972, -0.0496149350950972, 0.05072435969664292, -0.0496149350950972, -0.0496149350950972, -0.05760940119258627, -0.10990875006032219, -0.0496149350950972, -0.0496149350950972, -0.013206334954066009, -0.007598263302373281]	['synapse', 'yucky', 'unthankful']
vectors1810	good vs. bad	blind	0.28729288393351005	[0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.0, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005, 0.28729288393351005]	['visionless', 'yucky', 'unthankful']
vectors1820	good vs. bad	blind	0.08974938036796423	[0.05409616613278979, 0.11424117512227884, 0.08974938036796426, 0.07692631311674904, 0.08974938036796426, 0.03789132091346835, 0.08974938036796426, 0.14746406789430977, 0.08974938036796426, 0.13220490634545184, 0.05882412697355249, 0.08974938036796426, 0.08974938036796426, 0.08974938036796426, 0.08974938036796426, 0.08974938036796426]	['visionless', 'yucky', 'unthankful']
vectors1830	good vs. bad	blind	-0.3981725026858595	[-0.38393973764720507, -0.34283173061686334, -0.39817250268585896, -0.42586891135193083, -0.39817250268585896, -0.4871739824409119, -0.39817250268585896, -0.3536346999025173, -0.39817250268585896, -0.2842475157577443, -0.5102463920905259, -0.39817250268585896, -0.39817250268585896, -0.26829300391905275, -0.39817250268585896, -0.39817250268585896]	['visionless', 'yucky', 'unthankful']
vectors1840	good vs. bad	blind	-0.6244469203569988	[-0.5532675882369276, -0.6406307829304277, -0.6501721852318564, -0.5999723242270689, -0.624446920356998, -0.6686300048496594, -0.624446920356998, -0.6105767368273664, -0.624446920356998, -0.5252405560205815, -0.700460880300637, -0.624446920356998, -0.624446920356998, -0.5827077204059672, -0.624446920356998, -0.624446920356998]	['visionless', 'yucky', 'unthankful']
vectors1850	good vs. bad	blind	-0.6995788309629333	[-0.6713735639562352, -0.6481896153509008, -0.6995788309629333, -0.706062352775395, -0.6995788309629333, -0.800157233390171, -0.6995788309629333, -0.5749481717024045, -0.6995788309629333, -0.6045553443334458, -0.8341967130591709, -0.6995788309629333, -0.6995788309629333, -0.5976433484249812, -0.6995788309629333, -0.6995788309629333]	['visionless', 'yucky', 'unthankful']
vectors1860	good vs. bad	blind	-0.44360170902136153	[-0.40147916872896433, -0.45397874638043584, -0.3914542958892574, -0.4179766635255584, -0.4436017090213618, -0.5193465273443756, -0.4436017090213618, -0.4084200221747888, -0.4436017090213618, -0.3573610054972426, -0.5390009692159216, -0.4436017090213618, -0.4436017090213618, -0.4436017090213618, -0.4436017090213618, -0.4436017090213618]	['visionless', 'yucky', 'unthankful']
vectors1870	good vs. bad	blind	-0.5400271549535789	[-0.5022383734017194, -0.591681641551128, -0.5400271549535787, -0.5201051168130869, -0.49612988860774176, -0.6140540442982556, -0.5400271549535787, -0.4963497543079441, -0.5400271549535787, -0.4646937410098759, -0.620422963932393, -0.5400271549535787, -0.5400271549535787, -0.4988704559808572, -0.5400271549535787, -0.5400271549535787]	['visionless', 'yucky', 'unthankful']
vectors1880	good vs. bad	blind	-0.575752968845025	[-0.54608687312851, -0.6160775471542456, -0.5757529688450251, -0.58325505669276, -0.4991480444913164, -0.618591757722589, -0.5757529688450251, -0.5069624370852933, -0.5757529688450251, -0.4940258567317969, -0.679675220073917, -0.5757529688450251, -0.5757529688450251, -0.5757529688450251, -0.5757529688450251, -0.5757529688450251]	['visionless', 'yucky', 'unthankful']
vectors1890	good vs. bad	blind	-0.5102606426272225	[-0.48526393814342345, -0.5326760268392877, -0.5102606426272224, -0.4863205646016752, -0.4478560805355737, -0.5606777081744095, -0.5102606426272224, -0.4785789564258275, -0.5102606426272224, -0.43441612600382623, -0.6095265695930253, -0.5102606426272224, -0.5102606426272224, -0.5102606426272224, -0.5102606426272224, -0.5102606426272224]	['visionless', 'yucky', 'unthankful']
vectors1900	good vs. bad	blind	-0.4261709423106314	[-0.40563418262725254, -0.47507391053201375, -0.44401394786440634, -0.3966905844278213, -0.375500692522087, -0.4468169261509253, -0.4261709423106319, -0.40372601594225915, -0.4261709423106319, -0.36658531327746885, -0.5041335971853289, -0.4261709423106319, -0.4261709423106319, -0.4261709423106319, -0.4261709423106319, -0.4261709423106319]	['visionless', 'yucky', 'unthankful']
vectors1910	good vs. bad	blind	-0.5632700740855522	[-0.46881681622364585, -0.6300716527068038, -0.5632700740855517, -0.5186810860552672, -0.5632700740855517, -0.5469918181053692, -0.5632700740855517, -0.5653250743714742, -0.5632700740855517, -0.5023228903494517, -0.6740876526784869, -0.5632700740855517, -0.5632700740855517, -0.5632700740855517, -0.5632700740855517, -0.5632700740855517]	['visionless', 'yucky', 'unthankful']
vectors1920	good vs. bad	blind	-0.3289684828653016	[-0.28725460155895616, -0.34851235629779515, -0.32896848286530134, -0.30744315468073447, -0.3361125326106423, -0.34861557553104666, -0.32896848286530134, -0.3382496913314727, -0.32896848286530134, -0.2853362068946886, -0.37437351867097074, -0.32896848286530134, -0.32896848286530134, -0.32896848286530134, -0.323550658309704, -0.32896848286530134]	['visionless', 'yucky', 'unthankful']
vectors1930	good vs. bad	blind	-0.26704614767959073	[-0.2309666597872624, -0.26528166602519593, -0.2670461476795912, -0.23448627929762586, -0.2670461476795912, -0.2964770715727983, -0.2670461476795912, -0.2637901944236488, -0.2670461476795912, -0.26951647617261876, -0.2749842425702823, -0.2670461476795912, -0.2670461476795912, -0.2584665942742179, -0.300175351287434, -0.2670461476795912]	['visionless', 'yucky', 'unthankful']
vectors1940	good vs. bad	blind	-0.15115229201598196	[-0.14073004724639668, -0.171943758970822, -0.16310449263789598, -0.12937125498152052, -0.15115229201598188, -0.15849691621201914, -0.15115229201598188, -0.1601850995911043, -0.15115229201598188, -0.10897349744406608, -0.1616521150016323, -0.15115229201598188, -0.15115229201598188, -0.15115229201598188, -0.17175042955402342, -0.15115229201598188]	['visionless', 'yucky', 'unthankful']
vectors1950	good vs. bad	blind	-0.055010016619422605	[-0.04689860291995015, -0.05501001661942258, -0.06842558737195609, -0.01948458483573776, -0.07115449671048024, -0.05875673765176421, -0.05501001661942258, -0.06961928718235767, -0.05501001661942258, -0.037020622314308055, -0.0746282803243217, -0.05501001661942258, -0.05031051306604448, -0.05501001661942258, -0.05895081712479997, -0.05501001661942258]	['visionless', 'yucky', 'unthankful']
vectors1960	good vs. bad	blind	0.0851343363807005	[0.09697572992848533, 0.06446922103126104, 0.0851343363807, 0.11572875549713042, 0.0851343363807, 0.07426239098051737, 0.0851343363807, 0.10031530604478542, 0.0851343363807, 0.08948965355634546, 0.0809131810344755, 0.0851343363807, 0.0851343363807, 0.0851343363807, 0.04830979627953752, 0.0851343363807]	['visionless', 'yucky', 'unthankful']
vectors1970	good vs. bad	blind	0.09084223537420644	[0.10126694705387952, 0.060062569819462064, 0.09084223537420623, 0.1118254870119954, 0.09088141870290421, 0.09831703690606187, 0.09084223537420623, 0.09643929987443861, 0.09084223537420623, 0.1183127654107769, 0.07067501067559281, 0.09084223537420623, 0.09657782904975401, 0.09084223537420623, 0.05401852562864861, 0.09084223537420623]	['visionless', 'yucky', 'unthankful']
vectors1980	good vs. bad	blind	0.08202244047626364	[0.07422174928100256, 0.07425114104225321, 0.08202244047626343, 0.12304189394096193, 0.06677828155131141, 0.06469958898993325, 0.08202244047626343, 0.08029742453506428, 0.08202244047626343, 0.09992658861895011, 0.08214303827526431, 0.08202244047626343, 0.08202244047626343, 0.08202244047626343, 0.0648057913029149, 0.08202244047626343]	['visionless', 'yucky', 'unthankful']
vectors1990	good vs. bad	blind	0.12775754778758708	[0.13462217101158266, 0.12081309239084119, 0.14110827354163188, 0.1417022593811474, 0.1386318822671085, 0.12385967198805899, 0.12775754778758688, 0.11715056706943458, 0.12775754778758688, 0.1482256968594908, 0.12928786084558955, 0.08902780505585929, 0.1457330631378109, 0.11788643007050174, 0.10814867528588208, 0.12775754778758688]	['visionless', 'yucky', 'unthankful']
vectors2000	good vs. bad	blind	0.3187061907970447	[0.32162234001891904, 0.313193600923891, 0.31324915177227675, 0.35504726279488896, 0.3123504052458986, 0.3150378375794898, 0.3187061907970453, 0.32545666673978213, 0.3187061907970453, 0.34281888650695597, 0.31025480975564346, 0.2649740566349261, 0.3202275798409987, 0.3187061907970453, 0.3187061907970453, 0.3187061907970453]	['visionless', 'yucky', 'unthankful']
vectors1810	good vs. bad	cleft	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['deform', 'yucky', 'unthankful']
vectors1820	good vs. bad	cleft	0.17450736310166834	[0.17450736310166798, 0.17450736310166798, 0.17450736310166798, 0.17450736310166798, 0.17450736310166798, 0.14956906692212654, 0.17450736310166798, 0.17450736310166798, 0.17450736310166798, 0.17450736310166798, 0.1552181193515035, 0.15889582999871535, 0.17450736310166798, 0.17450736310166798, 0.17450736310166798]	['deform', 'yucky', 'unthankful']
vectors1830	good vs. bad	cleft	-0.30354889168390037	[-0.3035488916839003, -0.3035488916839003, -0.29777012793049296, -0.3035488916839003, -0.3035488916839003, 0.04092965284014535, -0.3035488916839003, -0.3035488916839003, -0.3035488916839003, -0.3035488916839003, -0.4629355514224328, -0.33580163325485074, -0.3035488916839003, -0.3035488916839003, -0.3035488916839003]	['deform', 'yucky', 'unthankful']
vectors1840	good vs. bad	cleft	-0.3782529815241799	[-0.3782529815241803, -0.3782529815241803, -0.41384484376386305, -0.3782529815241803, -0.3782529815241803, -0.2993618404999284, -0.31382139236862966, -0.3782529815241803, -0.3782529815241803, -0.3888920608527108, -0.41104898758184566, -0.39651371845389644, -0.3782529815241803, -0.3782529815241803, -0.3782529815241803]	['deform', 'yucky', 'unthankful']
vectors1850	good vs. bad	cleft	-0.5632343262810553	[-0.5632343262810552, -0.5632343262810552, -0.6101791714408287, -0.5632343262810552, -0.5632343262810552, -0.4189243294586745, -0.5632343262810552, -0.5632343262810552, -0.5632343262810552, -0.4936012201751128, -0.6187661841151547, -0.5844291470248195, -0.5632343262810552, -0.5632343262810552, -0.5632343262810552]	['deform', 'yucky', 'unthankful']
vectors1860	good vs. bad	cleft	-0.348741453086781	[-0.3487414530867812, -0.3487414530867812, -0.39021615111753166, -0.3487414530867812, -0.3487414530867812, -0.195927350246154, -0.3487414530867812, -0.3487414530867812, -0.3487414530867812, -0.3487414530867812, -0.4187012895435722, -0.3549195947722912, -0.3487414530867812, -0.3487414530867812, -0.3487414530867812]	['deform', 'yucky', 'unthankful']
vectors1870	good vs. bad	cleft	-0.3784143901340126	[-0.3784143901340123, -0.3784143901340123, -0.4048538815714441, -0.3784143901340123, -0.3784143901340123, -0.3175961690097869, -0.3784143901340123, -0.3784143901340123, -0.3784143901340123, -0.3368200379513911, -0.4174144572056246, -0.39481973980617346, -0.3784143901340123, -0.3784143901340123, -0.3784143901340123]	['deform', 'yucky', 'unthankful']
vectors1880	good vs. bad	cleft	-0.49829370943611323	[-0.498293709436113, -0.498293709436113, -0.5118039167261472, -0.498293709436113, -0.498293709436113, -0.43396470171469015, -0.498293709436113, -0.498293709436113, -0.498293709436113, -0.45666997619692046, -0.5495232244683002, -0.515889459717322, -0.498293709436113, -0.498293709436113, -0.498293709436113]	['deform', 'yucky', 'unthankful']
vectors1890	good vs. bad	cleft	-0.4639044265415379	[-0.4604016488193252, -0.46390442654153785, -0.46910245556312896, -0.47319946659843076, -0.46390442654153785, -0.43698981944410814, -0.46390442654153785, -0.46390442654153785, -0.46390442654153785, -0.46363277263803715, -0.48238054550798215, -0.4550754099578831, -0.46390442654153785, -0.46390442654153785, -0.46390442654153785]	['deform', 'yucky', 'unthankful']
vectors1900	good vs. bad	cleft	-0.40338352882229217	[-0.3806575144537202, -0.40338352882229245, -0.3971593016300764, -0.40338352882229245, -0.40338352882229245, -0.4075280340731922, -0.40338352882229245, -0.40338352882229245, -0.40338352882229245, -0.416359599983515, -0.3930176664352001, -0.40738219043769397, -0.40338352882229245, -0.40338352882229245, -0.40338352882229245]	['deform', 'yucky', 'unthankful']
vectors1910	good vs. bad	cleft	-0.4101031512224443	[-0.3966874303082099, -0.4101031512224442, -0.38693367239098575, -0.4101031512224442, -0.4101031512224442, -0.41918819349852027, -0.4101031512224442, -0.4101031512224442, -0.4101031512224442, -0.4026501650592378, -0.40639120463903017, -0.37679045988826965, -0.4101031512224442, -0.47815990410241915, -0.4101031512224442]	['deform', 'yucky', 'unthankful']
vectors1920	good vs. bad	cleft	-0.22903787340576676	[-0.2291112842599076, -0.2290378734057667, -0.24733010247644702, -0.2290378734057667, -0.2290378734057667, -0.19973954486302192, -0.2290378734057667, -0.2290378734057667, -0.2290378734057667, -0.21116073173450053, -0.24480232351728384, -0.22083636834230996, -0.2290378734057667, -0.24180171757020996, -0.2290378734057667]	['deform', 'yucky', 'unthankful']
vectors1930	good vs. bad	cleft	-0.24706125551927033	[-0.24233142641948863, -0.24706125551927116, -0.2390580124525919, -0.24706125551927116, -0.24706125551927116, -0.25826183964698646, -0.24706125551927116, -0.24706125551927116, -0.24706125551927116, -0.23156027027610607, -0.23782237408034615, -0.23164206231312628, -0.24706125551927116, -0.2849379140807999, -0.24706125551927116]	['deform', 'yucky', 'unthankful']
vectors1940	good vs. bad	cleft	-0.1274648711718356	[-0.1344103731045228, -0.1274648711718353, -0.11421498323967674, -0.1274648711718353, -0.1274648711718353, -0.1547172909592837, -0.1274648711718353, -0.1274648711718353, -0.1274648711718353, -0.098671040163963, -0.1393387674824127, -0.102134081159249, -0.1274648711718353, -0.14921173021097095, -0.1274648711718353]	['deform', 'yucky', 'unthankful']
vectors1950	good vs. bad	cleft	-0.05461051620734767	[-0.08880670065938658, -0.05461051620734757, -0.040329996984745334, -0.05461051620734757, -0.05461051620734757, -0.05461051620734757, -0.05461051620734757, -0.05461051620734757, -0.05461051620734757, -0.04567272081668104, -0.04879470865875464, -0.051540676492714904, -0.05461051620734757, -0.054137842708767946, -0.05461051620734757]	['deform', 'yucky', 'unthankful']
vectors1960	good vs. bad	cleft	0.15291063935676194	[0.15291063935676175, 0.15291063935676175, 0.11858602838274823, 0.15291063935676175, 0.15291063935676175, 0.19301682178626559, 0.15291063935676175, 0.15291063935676175, 0.15291063935676175, 0.16515901613362619, 0.15401700749860076, 0.15578007149049408, 0.15291063935676175, 0.12904477684401616, 0.15291063935676175]	['deform', 'yucky', 'unthankful']
vectors1970	good vs. bad	cleft	0.050896785778706266	[0.05089678577870699, 0.05089678577870699, 0.04633168505627359, 0.05089678577870699, 0.05089678577870699, 0.048733182232819784, 0.05089678577870699, 0.05089678577870699, -0.005572250248790208, 0.03893874634586028, 0.061789847200921004, 0.05697171187480942, 0.05089678577870699, 0.09204321685164121, 0.05089678577870699]	['deform', 'yucky', 'unthankful']
vectors1980	good vs. bad	cleft	0.0391593915884046	[0.06027958480494584, 0.03915939158840519, 0.016430767918022324, 0.03915939158840519, 0.03915939158840519, -0.006047157570052094, 0.03915939158840519, 0.03915939158840519, 0.013536890988763279, 0.013269269591888452, 0.0378163144433988, 0.054035083727825235, 0.03915939158840519, 0.11006864227386694, 0.03915939158840519]	['deform', 'yucky', 'unthankful']
vectors1990	good vs. bad	cleft	0.015333935702584178	[0.015333935702584156, 0.015333935702584156, -0.007819792402272286, 0.015333935702584156, 0.015333935702584156, -0.02716422557336867, 0.015333935702584156, 0.015333935702584156, -0.012279721530371698, 0.002768514258491248, 0.008640394107265746, 0.010026898075914193, 0.015333935702584156, 0.111382632653009, 0.015333935702584156]	['deform', 'yucky', 'unthankful']
vectors2000	good vs. bad	cleft	0.22188531897798072	[0.14325246526053342, 0.22188531897798078, 0.17097113236053096, 0.22188531897798078, 0.22188531897798078, 0.22188531897798078, 0.22188531897798078, 0.22188531897798078, 0.14080916741930444, 0.2587210039103783, 0.23683102124488972, 0.24725772476569782, 0.22188531897798078, 0.30927540472141557, 0.22188531897798078]	['deform', 'yucky', 'unthankful']
vectors1810	good vs. bad	deaf	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	['yucky', 'unthankful']
vectors1820	good vs. bad	deaf	0.08811298425267307	[0.06362666336744696, 0.088112984252673, 0.10663931597877399, 0.088112984252673, 0.088112984252673, 0.08767245788486545, 0.088112984252673, 0.088112984252673, 0.088112984252673, 0.088112984252673, 0.088112984252673, 0.088112984252673, 0.088112984252673, 0.088112984252673]	['yucky', 'unthankful']
vectors1830	good vs. bad	deaf	-0.4267548942823119	[-0.4570764802826016, -0.4267548942823119, -0.4005785481596996, -0.4267548942823119, -0.4267548942823119, -0.4585658972181908, -0.4338759660651566, -0.4267548942823119, -0.4267548942823119, -0.4267548942823119, -0.4267548942823119, -0.30236975144694006, -0.4267548942823119, -0.4267548942823119]	['yucky', 'unthankful']
vectors1840	good vs. bad	deaf	-0.414324109766521	[-0.41182620033403106, -0.4143241097665211, -0.43361272613059787, -0.4143241097665211, -0.4143241097665211, -0.420596447228705, -0.3931486296775158, -0.4143241097665211, -0.4143241097665211, -0.4143241097665211, -0.4143241097665211, -0.35056444014022237, -0.4143241097665211, -0.4143241097665211]	['yucky', 'unthankful']
vectors1850	good vs. bad	deaf	-0.652065007132442	[-0.6877076198655098, -0.6520650071324416, -0.6388987931303043, -0.6520650071324416, -0.6520650071324416, -0.6147214527902921, -0.6623092509897965, -0.6520650071324416, -0.6520650071324416, -0.6520650071324416, -0.6520650071324416, -0.6108682898753599, -0.6520650071324416, -0.6520650071324416]	['yucky', 'unthankful']
